8.147663623094558716e-02,-3.042176738381385803e-02,-4.008629918098449707e-02,9.311056137084960938e-02,1.334127783775329590e-01
-3.723866119980812073e-02,-1.469928026199340820e-01,7.704131305217742920e-02,-4.528762772679328918e-02,-1.072774827480316162e-02
8.747405558824539185e-02,6.737928837537765503e-02,1.028542593121528625e-01,3.216217458248138428e-02,-4.981565847992897034e-02
-1.851926371455192566e-02,6.035625562071800232e-02,-3.497626632452011108e-02,9.121385216712951660e-02,-6.980694085359573364e-02
5.173797160387039185e-02,-9.947696328163146973e-02,-1.249156743288040161e-01,-1.712704151868820190e-01,-1.426648646593093872e-01
-8.324609696865081787e-02,-7.017613202333450317e-02,8.442494273185729980e-02,8.790101855993270874e-02,-2.778082527220249176e-02
-1.137919500470161438e-01,5.017684772610664368e-02,1.623642593622207642e-01,-1.763158589601516724e-01,-7.839073985815048218e-02
-1.686116009950637817e-01,6.737679988145828247e-02,4.976917803287506104e-02,-7.013478782027959824e-03,1.069240570068359375e-01
1.099888756871223450e-01,-5.999304819852113724e-03,1.337977647781372070e-01,6.885305047035217285e-02,8.409333974123001099e-02
-1.586067974567413330e-01,8.051711320877075195e-02,5.530487746000289917e-02,6.152970343828201294e-02,-7.079002261161804199e-02
2.176651172339916229e-02,1.065504401922225952e-01,-9.868972003459930420e-02,-1.439584493637084961e-01,-1.535030305385589600e-01
5.983876809477806091e-02,1.036156620830297470e-02,7.771605253219604492e-02,-2.919502789154648781e-03,-8.517004549503326416e-02
3.735611587762832642e-02,7.702466845512390137e-02,-1.464503407478332520e-01,-4.039959609508514404e-02,1.691527366638183594e-01
8.881345391273498535e-02,-9.417878836393356323e-02,-1.293953508138656616e-01,3.949693590402603149e-02,5.624185316264629364e-03
-1.080090627074241638e-01,9.924142062664031982e-02,-1.443567033857107162e-02,8.959650248289108276e-02,-2.962335571646690369e-02
-3.520040959119796753e-02,-3.213258087635040283e-02,8.251591771841049194e-02,1.416316814720630646e-02,-6.089826580137014389e-03
2.268597716465592384e-03,1.779607124626636505e-02,6.433397531509399414e-02,-2.295997366309165955e-02,6.144109368324279785e-02
1.081390399485826492e-02,-1.048754826188087463e-01,1.708463728427886963e-01,2.576068416237831116e-02,-4.644167795777320862e-02
8.009784668684005737e-02,-7.052064407616853714e-03,-1.039799824357032776e-01,8.411576598882675171e-02,-8.609756082296371460e-02
-1.213189773261547089e-02,1.216233591549098492e-03,3.757336363196372986e-02,1.067878305912017822e-01,1.626798361539840698e-01
9.585582464933395386e-02,-4.948587715625762939e-02,1.895510219037532806e-02,-3.126734495162963867e-02,-1.756699383258819580e-02
5.138866975903511047e-02,9.440875612199306488e-03,3.384971246123313904e-02,8.007286489009857178e-02,-2.518698386847972870e-02
-1.170092970132827759e-01,-9.762617945671081543e-02,-5.128126218914985657e-02,-2.783518098294734955e-02,9.486876428127288818e-02
-6.854188628494739532e-03,1.720356792211532593e-01,-3.492092713713645935e-02,1.568531394004821777e-01,-1.083362996578216553e-01
-2.228010259568691254e-02,-8.701124787330627441e-02,-4.133768379688262939e-02,1.555773019790649414e-01,-1.101520061492919922e-01
9.427874535322189331e-02,-1.275577768683433533e-02,-2.373700262978672981e-03,-3.399392822757363319e-03,7.083975523710250854e-02
8.023171871900558472e-02,-8.583702892065048218e-02,1.089240014553070068e-01,-5.442485585808753967e-02,1.212722584605216980e-01
3.938254341483116150e-02,1.511090397834777832e-01,-9.699897468090057373e-02,-1.212155632674694061e-02,-5.481408536434173584e-02
1.589200496673583984e-01,-2.588299848139286041e-02,-1.680951565504074097e-03,4.710989072918891907e-02,3.828933462500572205e-02
4.200694337487220764e-02,-9.696940332651138306e-02,5.928719788789749146e-02,-1.340663433074951172e-01,5.510842427611351013e-03
5.709969252347946167e-02,-7.287594676017761230e-02,5.326578766107559204e-02,-3.953210636973381042e-02,-2.464395388960838318e-02
-1.012965515255928040e-01,-7.948792725801467896e-02,1.351008862257003784e-01,-4.312900453805923462e-02,-1.851205481216311455e-03
-2.713476680219173431e-02,-8.954095095396041870e-02,-4.174888879060745239e-02,4.420186579227447510e-02,1.128661930561065674e-01
5.601489171385765076e-02,6.658979505300521851e-02,-4.244090057909488678e-03,5.869026482105255127e-02,-9.074057638645172119e-02
1.232887208461761475e-01,-1.024936605244874954e-02,6.540455855429172516e-03,-1.054528653621673584e-01,-6.593636423349380493e-02
4.483927786350250244e-02,-6.669607758522033691e-02,1.504347771406173706e-01,-1.222379431128501892e-01,-2.756249741651117802e-04
4.664279893040657043e-02,4.100148752331733704e-02,1.684778034687042236e-01,1.702003777027130127e-01,2.108537964522838593e-02
-4.430476576089859009e-02,1.673362031579017639e-02,3.279759734869003296e-02,-9.246193617582321167e-02,-1.261695772409439087e-01
-8.262899518013000488e-02,-4.655911028385162354e-02,-7.041853666305541992e-02,1.573691517114639282e-01,2.822379581630229950e-02
7.884142547845840454e-02,-5.032695084810256958e-02,7.805036008358001709e-02,1.546712517738342285e-01,-1.636111550033092499e-02
-2.500200457870960236e-02,3.981472924351692200e-02,1.195638719946146011e-02,-1.481996029615402222e-01,-8.082910627126693726e-02
4.932440444827079773e-02,1.049479767680168152e-01,-9.384784847497940063e-02,-4.034984856843948364e-02,5.599392578005790710e-02
-1.262329816818237305e-01,-1.438656151294708252e-01,2.833919227123260498e-02,5.173956975340843201e-02,3.704793751239776611e-02
-2.670236118137836456e-02,-7.908793538808822632e-02,-9.569045901298522949e-02,-2.469171769917011261e-03,-3.860884578898549080e-03
7.045771181583404541e-02,8.078247308731079102e-02,-3.770586848258972168e-02,-1.502375584095716476e-02,-2.033296413719654083e-02
-7.800244539976119995e-02,4.614117555320262909e-03,2.475572563707828522e-02,3.475707769393920898e-02,9.289743751287460327e-02
1.502661705017089844e-01,2.572330087423324585e-02,-8.262881636619567871e-02,-4.565556719899177551e-02,-5.884221568703651428e-02
1.345384418964385986e-01,-7.488612830638885498e-02,8.816560357809066772e-02,-2.995832823216915131e-02,1.840103417634963989e-01
4.551566019654273987e-02,1.012260690331459045e-01,-5.282799713313579559e-03,-3.635915368795394897e-02,-3.989572823047637939e-02
-1.811276189982891083e-02,1.395600289106369019e-01,1.113518700003623962e-02,1.697201281785964966e-02,3.209365531802177429e-02
-4.885562509298324585e-02,1.346996403299272060e-03,1.158402021974325180e-02,7.648797333240509033e-02,1.734982430934906006e-02
-1.927862875163555145e-02,5.592374596744775772e-03,-1.042111311107873917e-02,9.502363950014114380e-02,-1.089739054441452026e-01
8.969435095787048340e-02,3.148855641484260559e-02,6.858765333890914917e-02,2.797347865998744965e-02,2.385254763066768646e-02
5.580676347017288208e-02,-1.759416423738002777e-02,5.631376430392265320e-02,-3.469867631793022156e-02,-1.643538922071456909e-01
4.799203202128410339e-02,1.744838505983352661e-01,-3.075432218611240387e-02,1.428551785647869110e-02,5.831646919250488281e-02
-5.353337526321411133e-02,5.430820956826210022e-02,-5.406631156802177429e-02,5.585842207074165344e-02,-1.770596578717231750e-02
-5.696283653378486633e-02,1.612435132265090942e-01,1.042838841676712036e-01,4.130358994007110596e-02,-1.406408101320266724e-01
9.028697013854980469e-02,5.948555190116167068e-04,-1.842181980609893799e-01,-5.051975697278976440e-02,-1.370561420917510986e-01
5.512155964970588684e-02,-4.939280077815055847e-02,5.976590886712074280e-02,-4.586237296462059021e-02,-4.561401158571243286e-02
-2.590090502053499222e-03,-9.588304162025451660e-02,3.797839954495429993e-02,-1.468097716569900513e-01,-5.470447987318038940e-02
-2.556794695556163788e-02,-1.652782112360000610e-01,7.029526680707931519e-02,-1.517825275659561157e-01,-4.118163511157035828e-02
1.085912957787513733e-01,4.195994138717651367e-02,-2.256271243095397949e-02,-2.704798243939876556e-02,6.436347216367721558e-02
-2.445852383971214294e-02,-5.504862871021032333e-03,-3.454261273145675659e-02,-1.247900202870368958e-01,-1.075320020318031311e-01
-4.562594369053840637e-02,-2.691341005265712738e-02,-5.259825661778450012e-02,3.281841799616813660e-02,2.586131449788808823e-03
-4.578760266304016113e-02,-1.836096495389938354e-02,-1.329445391893386841e-01,-1.250971108675003052e-02,-5.026181414723396301e-02
-4.893849417567253113e-02,-3.335149958729743958e-02,1.689345948398113251e-02,-1.129357237368822098e-02,1.637353561818599701e-02
-1.227285638451576233e-01,-6.256780028343200684e-02,4.318484663963317871e-02,4.698402434587478638e-02,-6.346922367811203003e-02
8.834055811166763306e-02,3.553212434053421021e-02,7.461042702198028564e-02,2.880768151953816414e-03,-1.024051234126091003e-01
-1.018333621323108673e-02,-4.639934375882148743e-02,5.758757144212722778e-02,1.970032602548599243e-02,1.024742797017097473e-01
6.505138427019119263e-02,2.593824267387390137e-02,4.857164993882179260e-02,1.019320040941238403e-01,-3.668534383177757263e-02
3.205233812332153320e-02,-3.683089837431907654e-02,5.017095059156417847e-02,7.020216435194015503e-02,4.854488372802734375e-02
2.239424362778663635e-02,8.445831015706062317e-03,7.243626564741134644e-02,-9.728221222758293152e-03,-1.202693805098533630e-01
-4.285806789994239807e-02,3.085329011082649231e-02,5.761104077100753784e-02,-1.352410912513732910e-01,4.022137448191642761e-02
-1.646344549953937531e-02,-8.200520277023315430e-02,-1.342554576694965363e-02,1.244769245386123657e-01,4.760412499308586121e-02
-4.592305421829223633e-02,3.185661509633064270e-02,-9.644477069377899170e-02,-1.290675103664398193e-01,2.156088128685951233e-02
-1.156430914998054504e-01,-2.994921803474426270e-02,-1.411008536815643311e-01,-4.438687488436698914e-02,-4.564376920461654663e-02
-1.130243092775344849e-01,9.288559854030609131e-02,1.351628545671701431e-02,2.056311815977096558e-02,-9.724625200033187866e-02
-5.131379514932632446e-02,2.652971446514129639e-02,5.850577726960182190e-02,-4.404457286000251770e-02,-5.881730467081069946e-02
6.846845895051956177e-02,-9.688744321465492249e-03,-1.639435142278671265e-01,2.811359055340290070e-02,-4.543358087539672852e-02
-6.051208451390266418e-02,-2.535172272473573685e-03,-1.093803197145462036e-01,-2.458546869456768036e-02,-1.173348203301429749e-01
8.279676735401153564e-02,-8.686335384845733643e-02,-5.839121993631124496e-03,-1.625355333089828491e-01,5.559027194976806641e-02
4.418318346142768860e-02,1.795720905065536499e-01,2.172769606113433838e-02,-7.344890385866165161e-02,4.231514409184455872e-02
4.198251664638519287e-02,-3.087795153260231018e-02,-1.637285389006137848e-02,-1.305441707372665405e-01,-2.160903438925743103e-02
-1.899552717804908752e-02,-1.186422556638717651e-01,-1.524760276079177856e-01,1.164076849818229675e-01,5.614659283310174942e-03
-8.348365873098373413e-02,-1.052408516407012939e-01,-5.815302580595016479e-02,1.607934534549713135e-01,-4.124942794442176819e-02
-1.194173097610473633e-02,1.561322212219238281e-01,-2.081104554235935211e-02,-1.106062307953834534e-01,-5.389653146266937256e-03
-1.376641690731048584e-01,-7.882715202867984772e-03,5.334693193435668945e-02,1.293164938688278198e-01,6.006350740790367126e-02
4.619024693965911865e-02,8.472104370594024658e-02,-2.073341421782970428e-02,-2.153443405404686928e-03,1.779086515307426453e-02
-6.570776551961898804e-02,-7.584428042173385620e-02,-1.783277839422225952e-01,-1.651427596807479858e-01,-7.563304156064987183e-02
2.258296869695186615e-02,7.214535772800445557e-02,8.722508698701858521e-02,-1.355926226824522018e-02,-9.956103563308715820e-02
-9.215977042913436890e-02,9.755487740039825439e-02,-1.214199438691139221e-01,4.770607221871614456e-03,1.327919121831655502e-02
6.083223223686218262e-02,1.191232651472091675e-01,1.688597500324249268e-01,5.169692263007164001e-02,-5.041237547993659973e-02
-7.557790726423263550e-02,8.423019945621490479e-02,-9.814337641000747681e-02,5.406396836042404175e-02,2.237707190215587616e-02
2.539364993572235107e-02,3.167627751827239990e-02,6.875948607921600342e-02,9.493073821067810059e-02,-1.137929111719131470e-01
8.977573364973068237e-03,4.613552987575531006e-02,8.763357251882553101e-02,-7.977303117513656616e-02,-7.475569099187850952e-02
-5.244056694209575653e-03,-1.782871931791305542e-01,1.082058064639568329e-02,-4.797364026308059692e-02,-3.245493397116661072e-02
-1.400989200919866562e-02,-7.937017083168029785e-02,-1.371882483363151550e-02,6.221753358840942383e-02,5.956041067838668823e-02
-7.931981235742568970e-02,-1.211768239736557007e-01,-3.294200450181961060e-02,-5.183418467640876770e-02,-1.212625205516815186e-01
4.283257946372032166e-02,8.025012165307998657e-02,-4.163122549653053284e-02,1.729059405624866486e-02,2.261084131896495819e-02
-7.963218539953231812e-02,7.128914352506399155e-03,-1.677450537681579590e-02,4.873534291982650757e-02,5.396950617432594299e-02
1.590869575738906860e-02,-9.676337987184524536e-02,7.485722750425338745e-02,7.038441300392150879e-02,4.245361778885126114e-03
1.623896360397338867e-01,-1.016027182340621948e-01,-1.395736187696456909e-01,-5.905685573816299438e-02,2.922284044325351715e-02
9.971894323825836182e-02,-1.380437314510345459e-01,-5.390501394867897034e-02,-1.493349950760602951e-02,-1.688403449952602386e-02
-8.147908374667167664e-03,1.191663220524787903e-01,9.937981516122817993e-02,8.654487133026123047e-02,-1.187053043395280838e-02
-6.632057577371597290e-02,2.236295677721500397e-02,-3.403876721858978271e-02,2.922085579484701157e-03,1.804327033460140228e-02
2.127585234120488167e-03,-9.624721854925155640e-02,-6.961932405829429626e-03,4.462388530373573303e-02,5.753106623888015747e-02
-1.052201464772224426e-01,2.624076046049594879e-02,6.658449023962020874e-02,-4.438083246350288391e-02,1.949717476963996887e-02
1.089151855558156967e-02,-7.994081825017929077e-02,8.539410680532455444e-02,-7.586135063320398331e-03,-4.283868148922920227e-02
7.335370779037475586e-02,1.013026535511016846e-01,-1.266941335052251816e-02,1.487714499235153198e-01,4.971012100577354431e-02
-2.622069232165813446e-02,1.380842477083206177e-01,4.118302837014198303e-03,-4.982673004269599915e-02,5.435749888420104980e-02
1.799107342958450317e-02,-6.621002405881881714e-02,-1.208529323339462280e-01,4.355898499488830566e-02,-1.411168724298477173e-01
